mode,hold_n,tp,sl,trail,n,total_ret,avg_ret,median_ret,win_rate,p95,p05,max_ret,min_ret
trail,15,0.75,,0.05,101,-3.772227090463251e-05,-3.734878307389357e-07,-0.018876173285198593,0.3564356435643564,0.1206676056338029,-0.05060000000000005,0.2638261006289306,-0.05060000000000016
trail,15,0.8,,0.05,101,-3.772227090463251e-05,-3.734878307389357e-07,-0.018876173285198593,0.3564356435643564,0.1206676056338029,-0.05060000000000005,0.2638261006289306,-0.05060000000000016
trail,15,0.85,,0.05,101,-3.772227090463251e-05,-3.734878307389357e-07,-0.018876173285198593,0.3564356435643564,0.1206676056338029,-0.05060000000000005,0.2638261006289306,-0.05060000000000016
trail,15,0.9,,0.05,101,-3.772227090463251e-05,-3.734878307389357e-07,-0.018876173285198593,0.3564356435643564,0.1206676056338029,-0.05060000000000005,0.2638261006289306,-0.05060000000000016
trail,15,3.0,,0.05,101,-3.772227090463251e-05,-3.734878307389357e-07,-0.018876173285198593,0.3564356435643564,0.1206676056338029,-0.05060000000000005,0.2638261006289306,-0.05060000000000016
trail,20,0.35,,0.05,101,-3.772227090463251e-05,-3.734878307389357e-07,-0.018876173285198593,0.3564356435643564,0.1206676056338029,-0.05060000000000005,0.2638261006289306,-0.05060000000000016
trail,20,0.4,,0.05,101,-3.772227090463251e-05,-3.734878307389357e-07,-0.018876173285198593,0.3564356435643564,0.1206676056338029,-0.05060000000000005,0.2638261006289306,-0.05060000000000016
trail,20,0.45,,0.05,101,-3.772227090463251e-05,-3.734878307389357e-07,-0.018876173285198593,0.3564356435643564,0.1206676056338029,-0.05060000000000005,0.2638261006289306,-0.05060000000000016
trail,20,0.5,,0.05,101,-3.772227090463251e-05,-3.734878307389357e-07,-0.018876173285198593,0.3564356435643564,0.1206676056338029,-0.05060000000000005,0.2638261006289306,-0.05060000000000016
trail,20,0.55,,0.05,101,-3.772227090463251e-05,-3.734878307389357e-07,-0.018876173285198593,0.3564356435643564,0.1206676056338029,-0.05060000000000005,0.2638261006289306,-0.05060000000000016
trail,20,0.6,,0.05,101,-3.772227090463251e-05,-3.734878307389357e-07,-0.018876173285198593,0.3564356435643564,0.1206676056338029,-0.05060000000000005,0.2638261006289306,-0.05060000000000016
trail,20,0.65,,0.05,101,-3.772227090463251e-05,-3.734878307389357e-07,-0.018876173285198593,0.3564356435643564,0.1206676056338029,-0.05060000000000005,0.2638261006289306,-0.05060000000000016
trail,20,0.7,,0.05,101,-3.772227090463251e-05,-3.734878307389357e-07,-0.018876173285198593,0.3564356435643564,0.1206676056338029,-0.05060000000000005,0.2638261006289306,-0.05060000000000016
trail,20,0.75,,0.05,101,-3.772227090463251e-05,-3.734878307389357e-07,-0.018876173285198593,0.3564356435643564,0.1206676056338029,-0.05060000000000005,0.2638261006289306,-0.05060000000000016
trail,20,0.8,,0.05,101,-3.772227090463251e-05,-3.734878307389357e-07,-0.018876173285198593,0.3564356435643564,0.1206676056338029,-0.05060000000000005,0.2638261006289306,-0.05060000000000016
trail,20,0.85,,0.05,101,-3.772227090463251e-05,-3.734878307389357e-07,-0.018876173285198593,0.3564356435643564,0.1206676056338029,-0.05060000000000005,0.2638261006289306,-0.05060000000000016
trail,20,0.9,,0.05,101,-3.772227090463251e-05,-3.734878307389357e-07,-0.018876173285198593,0.3564356435643564,0.1206676056338029,-0.05060000000000005,0.2638261006289306,-0.05060000000000016
trail,20,3.0,,0.05,101,-3.772227090463251e-05,-3.734878307389357e-07,-0.018876173285198593,0.3564356435643564,0.1206676056338029,-0.05060000000000005,0.2638261006289306,-0.05060000000000016
trail,25,0.35,,0.05,101,-3.772227090463251e-05,-3.734878307389357e-07,-0.018876173285198593,0.3564356435643564,0.1206676056338029,-0.05060000000000005,0.2638261006289306,-0.05060000000000016
trail,25,0.4,,0.05,101,-3.772227090463251e-05,-3.734878307389357e-07,-0.018876173285198593,0.3564356435643564,0.1206676056338029,-0.05060000000000005,0.2638261006289306,-0.05060000000000016
trail,25,0.45,,0.05,101,-3.772227090463251e-05,-3.734878307389357e-07,-0.018876173285198593,0.3564356435643564,0.1206676056338029,-0.05060000000000005,0.2638261006289306,-0.05060000000000016
trail,25,0.5,,0.05,101,-3.772227090463251e-05,-3.734878307389357e-07,-0.018876173285198593,0.3564356435643564,0.1206676056338029,-0.05060000000000005,0.2638261006289306,-0.05060000000000016
trail,25,0.55,,0.05,101,-3.772227090463251e-05,-3.734878307389357e-07,-0.018876173285198593,0.3564356435643564,0.1206676056338029,-0.05060000000000005,0.2638261006289306,-0.05060000000000016
trail,25,0.6,,0.05,101,-3.772227090463251e-05,-3.734878307389357e-07,-0.018876173285198593,0.3564356435643564,0.1206676056338029,-0.05060000000000005,0.2638261006289306,-0.05060000000000016
trail,25,0.65,,0.05,101,-3.772227090463251e-05,-3.734878307389357e-07,-0.018876173285198593,0.3564356435643564,0.1206676056338029,-0.05060000000000005,0.2638261006289306,-0.05060000000000016
trail,25,0.7,,0.05,101,-3.772227090463251e-05,-3.734878307389357e-07,-0.018876173285198593,0.3564356435643564,0.1206676056338029,-0.05060000000000005,0.2638261006289306,-0.05060000000000016
trail,25,0.75,,0.05,101,-3.772227090463251e-05,-3.734878307389357e-07,-0.018876173285198593,0.3564356435643564,0.1206676056338029,-0.05060000000000005,0.2638261006289306,-0.05060000000000016
trail,25,0.8,,0.05,101,-3.772227090463251e-05,-3.734878307389357e-07,-0.018876173285198593,0.3564356435643564,0.1206676056338029,-0.05060000000000005,0.2638261006289306,-0.05060000000000016
trail,25,0.85,,0.05,101,-3.772227090463251e-05,-3.734878307389357e-07,-0.018876173285198593,0.3564356435643564,0.1206676056338029,-0.05060000000000005,0.2638261006289306,-0.05060000000000016
trail,25,0.9,,0.05,101,-3.772227090463251e-05,-3.734878307389357e-07,-0.018876173285198593,0.3564356435643564,0.1206676056338029,-0.05060000000000005,0.2638261006289306,-0.05060000000000016
trail,25,3.0,,0.05,101,-3.772227090463251e-05,-3.734878307389357e-07,-0.018876173285198593,0.3564356435643564,0.1206676056338029,-0.05060000000000005,0.2638261006289306,-0.05060000000000016
trail,30,0.35,,0.05,101,-3.772227090463251e-05,-3.734878307389357e-07,-0.018876173285198593,0.3564356435643564,0.1206676056338029,-0.05060000000000005,0.2638261006289306,-0.05060000000000016
trail,30,0.4,,0.05,101,-3.772227090463251e-05,-3.734878307389357e-07,-0.018876173285198593,0.3564356435643564,0.1206676056338029,-0.05060000000000005,0.2638261006289306,-0.05060000000000016
trail,30,0.45,,0.05,101,-3.772227090463251e-05,-3.734878307389357e-07,-0.018876173285198593,0.3564356435643564,0.1206676056338029,-0.05060000000000005,0.2638261006289306,-0.05060000000000016
trail,30,0.5,,0.05,101,-3.772227090463251e-05,-3.734878307389357e-07,-0.018876173285198593,0.3564356435643564,0.1206676056338029,-0.05060000000000005,0.2638261006289306,-0.05060000000000016
trail,30,0.55,,0.05,101,-3.772227090463251e-05,-3.734878307389357e-07,-0.018876173285198593,0.3564356435643564,0.1206676056338029,-0.05060000000000005,0.2638261006289306,-0.05060000000000016
trail,30,0.6,,0.05,101,-3.772227090463251e-05,-3.734878307389357e-07,-0.018876173285198593,0.3564356435643564,0.1206676056338029,-0.05060000000000005,0.2638261006289306,-0.05060000000000016
trail,30,0.65,,0.05,101,-3.772227090463251e-05,-3.734878307389357e-07,-0.018876173285198593,0.3564356435643564,0.1206676056338029,-0.05060000000000005,0.2638261006289306,-0.05060000000000016
trail,30,0.7,,0.05,101,-3.772227090463251e-05,-3.734878307389357e-07,-0.018876173285198593,0.3564356435643564,0.1206676056338029,-0.05060000000000005,0.2638261006289306,-0.05060000000000016
trail,30,0.75,,0.05,101,-3.772227090463251e-05,-3.734878307389357e-07,-0.018876173285198593,0.3564356435643564,0.1206676056338029,-0.05060000000000005,0.2638261006289306,-0.05060000000000016
trail,30,0.8,,0.05,101,-3.772227090463251e-05,-3.734878307389357e-07,-0.018876173285198593,0.3564356435643564,0.1206676056338029,-0.05060000000000005,0.2638261006289306,-0.05060000000000016
trail,30,0.85,,0.05,101,-3.772227090463251e-05,-3.734878307389357e-07,-0.018876173285198593,0.3564356435643564,0.1206676056338029,-0.05060000000000005,0.2638261006289306,-0.05060000000000016
trail,30,0.9,,0.05,101,-3.772227090463251e-05,-3.734878307389357e-07,-0.018876173285198593,0.3564356435643564,0.1206676056338029,-0.05060000000000005,0.2638261006289306,-0.05060000000000016
trail,30,3.0,,0.05,101,-3.772227090463251e-05,-3.734878307389357e-07,-0.018876173285198593,0.3564356435643564,0.1206676056338029,-0.05060000000000005,0.2638261006289306,-0.05060000000000016
fixed,25,0.6,0.15,,101,-0.001755689320491971,-1.7383062579128426e-05,-0.04629371365272779,0.3465346534653465,0.40928372093023263,-0.1506,0.5994000000000003,-0.15060000000000012
trail,8,0.2,,0.05,101,-0.0026099030945410905,-2.5840624698426638e-05,-0.018876173285198593,0.3564356435643564,0.1206676056338029,-0.05060000000000005,0.19939999999999997,-0.05060000000000016
trail,10,0.2,,0.05,101,-0.0026099030945410905,-2.5840624698426638e-05,-0.018876173285198593,0.3564356435643564,0.1206676056338029,-0.05060000000000005,0.19939999999999997,-0.05060000000000016
trail,15,0.2,,0.05,101,-0.0026099030945410905,-2.5840624698426638e-05,-0.018876173285198593,0.3564356435643564,0.1206676056338029,-0.05060000000000005,0.19939999999999997,-0.05060000000000016
trail,20,0.2,,0.05,101,-0.0026099030945410905,-2.5840624698426638e-05,-0.018876173285198593,0.3564356435643564,0.1206676056338029,-0.05060000000000005,0.19939999999999997,-0.05060000000000016
trail,25,0.2,,0.05,101,-0.0026099030945410905,-2.5840624698426638e-05,-0.018876173285198593,0.3564356435643564,0.1206676056338029,-0.05060000000000005,0.19939999999999997,-0.05060000000000016
trail,30,0.2,,0.05,101,-0.0026099030945410905,-2.5840624698426638e-05,-0.018876173285198593,0.3564356435643564,0.1206676056338029,-0.05060000000000005,0.19939999999999997,-0.05060000000000016
fixed,30,0.65,0.03,,101,-0.0035227609043169475,-3.487882083482126e-05,-0.030600000000000026,0.10891089108910891,0.19121946403385043,-0.030600000000000138,0.6493999999999999,-0.030600000000000138
trail,10,0.9,,0.25,101,-0.006176201013179346,-6.115050508098362e-05,-0.03835510204081634,0.297029702970297,0.2551803468208093,-0.13966249999999997,0.8993999999999999,-0.16614054054054056
fixed,25,0.7,0.15,,101,-0.01100424423378743,-0.00010895291320581614,-0.04629371365272779,0.3465346534653465,0.22000252672497583,-0.1506,0.6993999999999999,-0.15060000000000012
trail,8,0.25,,0.05,101,-0.01171225057279104,-0.00011596287695832714,-0.018876173285198593,0.3564356435643564,0.1206676056338029,-0.05060000000000005,0.2494,-0.05060000000000016
trail,10,0.25,,0.05,101,-0.01171225057279104,-0.00011596287695832714,-0.018876173285198593,0.3564356435643564,0.1206676056338029,-0.05060000000000005,0.2494,-0.05060000000000016
trail,15,0.25,,0.05,101,-0.01171225057279104,-0.00011596287695832714,-0.018876173285198593,0.3564356435643564,0.1206676056338029,-0.05060000000000005,0.2494,-0.05060000000000016
trail,20,0.25,,0.05,101,-0.01171225057279104,-0.00011596287695832714,-0.018876173285198593,0.3564356435643564,0.1206676056338029,-0.05060000000000005,0.2494,-0.05060000000000016
trail,25,0.25,,0.05,101,-0.01171225057279104,-0.00011596287695832714,-0.018876173285198593,0.3564356435643564,0.1206676056338029,-0.05060000000000005,0.2494,-0.05060000000000016
trail,30,0.25,,0.05,101,-0.01171225057279104,-0.00011596287695832714,-0.018876173285198593,0.3564356435643564,0.1206676056338029,-0.05060000000000005,0.2494,-0.05060000000000016
trail,25,0.2,,0.15,101,-0.012806612378186866,-0.0001267981423582858,-0.029373978315262627,0.38613861386138615,0.19939999999999997,-0.14287812718378762,0.19939999999999997,-0.1506
fixed,30,0.75,0.05,,101,-0.013855779485395112,-0.0001371859354989615,-0.05060000000000005,0.1485148514851485,0.2660200139958015,-0.05060000000000005,0.7494,-0.05060000000000016
fixed,30,0.5,0.1,,101,-0.017301884539552934,-0.00017130578752032606,-0.10059999999999987,0.32673267326732675,0.4994,-0.10060000000000009,0.4994,-0.10060000000000009
trail,15,0.75,,0.2,101,-0.01835114219268002,-0.0001816944771552477,-0.030600000000000138,0.37623762376237624,0.2256357414448668,-0.15224220824598184,0.7494000000000002,-0.20059999999999995
trail,10,0.85,,0.15,101,-0.023688232198392122,-0.00023453695245932794,-0.03817872638208526,0.3069306930693069,0.1447616352201257,-0.13643333333333324,0.8494,-0.1506
fixed,15,0.85,0.2,,101,-0.029369686826505422,-0.0002907889784802517,-0.036571223021582625,0.36633663366336633,0.29666516052318664,-0.15224220824598184,0.8494,-0.20059999999999995
fixed,20,0.8,0.25,,101,-0.032921098076944,-0.00032595146610835644,-0.046551316443119675,0.33663366336633666,0.27442429543245866,-0.14747500000000008,0.7994,-0.2506
fixed,15,0.3,0.15,,101,-0.034013533669818186,-0.00033676766009720977,-0.03544320557491294,0.38613861386138615,0.29940000000000005,-0.1506,0.29940000000000005,-0.15060000000000012
fixed,15,3.0,0.15,,101,-0.03503574348553762,-0.0003468885493617586,-0.03783404255319152,0.3564356435643564,0.29666516052318664,-0.1506,1.1812181818181817,-0.15060000000000012
fixed,20,0.5,0.25,,101,-0.03811759156677559,-0.0003774018967007484,-0.046551316443119675,0.33663366336633666,0.4994,-0.14747500000000008,0.4994,-0.2506
fixed,20,0.15,0.2,,101,-0.039324099202188725,-0.0003893475168533537,-0.025198930481283476,0.43564356435643564,0.14939999999999992,-0.14747500000000008,0.14939999999999992,-0.20059999999999995
trail,20,0.45,,0.25,101,-0.04001169557117808,-0.00039615540169483243,-0.041860234598101134,0.3564356435643564,0.44939999999999997,-0.14747500000000008,0.44939999999999997,-0.2506
fixed,15,0.45,0.25,,101,-0.04047791680993729,-0.0004007714535637355,-0.036571223021582625,0.36633663366336633,0.44939999999999974,-0.15164166666666662,0.44939999999999997,-0.1942936936936937
trail,15,0.85,,0.15,101,-0.044105127819810144,-0.0004366844338595064,-0.0370331959976455,0.36633663366336633,0.27313134328358196,-0.14081739130434773,0.8494,-0.1506
fixed,25,0.65,0.05,,101,-0.05002377455245954,-0.0004952848965590053,-0.05060000000000005,0.15841584158415842,0.2163349195241428,-0.05060000000000005,0.6493999999999999,-0.05060000000000016
trail,30,0.55,,0.2,101,-0.052489264549405265,-0.000519695688607973,-0.032131531531531324,0.38613861386138615,0.2862719611021071,-0.16673418530351442,0.5494000000000002,-0.20059999999999995
fixed,20,0.9,0.15,,101,-0.053695227186266084,-0.0005316359127353077,-0.04994415990006247,0.32673267326732675,0.27442429543245866,-0.1506,0.8993999999999999,-0.15060000000000012
trail,20,0.5,,0.15,101,-0.05412239829535105,-0.0005358653296569411,-0.04414354354354351,0.3564356435643564,0.27313134328358196,-0.14287812718378762,0.4994,-0.1506
trail,10,0.85,,0.25,101,-0.056176201013179175,-0.000556200010031477,-0.03835510204081634,0.297029702970297,0.2551803468208093,-0.13966249999999997,0.8494,-0.16614054054054056
trail,15,0.6,,0.2,101,-0.05785017880154325,-0.0005727740475400322,-0.030600000000000138,0.37623762376237624,0.2256357414448668,-0.15224220824598184,0.5994000000000003,-0.20059999999999995
fixed,25,0.65,0.03,,101,-0.06108795641330153,-0.0006048312516168468,-0.030600000000000026,0.10891089108910891,0.1383396709323585,-0.030600000000000138,0.6493999999999999,-0.030600000000000138
trail,10,0.65,,0.25,101,-0.0617419555593106,-0.0006113064906862435,-0.03835510204081634,0.297029702970297,0.32691937984496117,-0.13966249999999997,0.6493999999999999,-0.16614054054054056
trail,30,0.45,,0.15,101,-0.06270309675535929,-0.0006208227401520722,-0.040174468085106343,0.36633663366336633,0.44939999999999974,-0.14287812718378762,0.44939999999999997,-0.1506
fixed,3,0.12,0.05,,101,-0.0629452003527971,-0.0006232198054732386,-0.03787714748784439,0.3069306930693069,0.1194000000000001,-0.05060000000000005,0.1194000000000001,-0.05060000000000016
trail,15,0.7,,0.15,101,-0.06642272438633347,-0.0006576507364983512,-0.0370331959976455,0.36633663366336633,0.27313134328358196,-0.14081739130434773,0.6993999999999999,-0.1506
fixed,25,0.3,0.1,,101,-0.06648940514448998,-0.0006583109420246532,-0.10059999999999987,0.3564356435643564,0.29940000000000005,-0.10060000000000009,0.29940000000000005,-0.10060000000000009
fixed,30,0.45,0.15,,101,-0.07802445000155123,-0.0007725193069460517,-0.03945480572597122,0.36633663366336633,0.44939999999999997,-0.1506,0.44939999999999997,-0.15060000000000012
fixed,30,0.3,0.05,,101,-0.07933281478780875,-0.0007854734137406807,-0.05060000000000005,0.18811881188118812,0.29940000000000005,-0.05060000000000005,0.29940000000000005,-0.05060000000000016
fixed,20,0.8,0.2,,101,-0.08026938976485777,-0.0007947464333154235,-0.046551316443119675,0.33663366336633666,0.27442429543245866,-0.14756485623003196,0.7994,-0.20059999999999995
fixed,25,0.25,0.03,,101,-0.0805553011363747,-0.0007975772389740069,-0.030600000000000026,0.13861386138613863,0.2494,-0.030600000000000138,0.24940000000000023,-0.030600000000000138
fixed,25,0.2,0.05,,101,-0.08142878059345789,-0.000806225550430276,-0.05060000000000005,0.22772277227722773,0.19939999999999997,-0.05060000000000005,0.19939999999999997,-0.05060000000000016
fixed,30,0.1,0.15,,101,-0.0836781586167306,-0.0008284966199676297,0.006061884055085832,0.504950495049505,0.09940000000000009,-0.1506,0.09940000000000009,-0.15060000000000012
fixed,20,0.5,0.2,,101,-0.08546588325468914,-0.0008461968639078132,-0.046551316443119675,0.33663366336633666,0.4994,-0.14756485623003196,0.4994,-0.20059999999999995
fixed,15,3.0,0.03,,101,-0.08610184693239731,-0.0008524935339841317,-0.030600000000000026,0.10891089108910891,0.14332165358932242,-0.030600000000000138,1.1812181818181817,-0.030600000000000138
